City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Gulfport,MS,"gulfport,MS",28,29700,Gulfport city,72533.0,46044.0,167100.0,15092.0,6665.0,3020.0,3203.0,0.044159210290488464,0.1335254298043649
Turlock,CA,"turlock,CA",06,80812,Turlock city,72400.0,79807.0,443900.0,14363.0,7761.0,3188.0,2721.0,0.037582872928176796,0.1512292817679558
Jacksonville,NC,"jacksonville,NC",37,34200,Jacksonville city,73507.0,54069.0,191700.0,8433.0,5298.0,1924.0,1583.0,0.02153536397894078,0.09824914633980437
Daytona Beach,FL,"daytona beach,FL",12,16525,Daytona Beach city,75924.0,50130.0,244300.0,15348.0,9013.0,3247.0,1562.0,0.0205732047837311,0.16147726674042465
Mansfield,TX,"mansfield,TX",48,46452,Mansfield city,75398.0,116590.0,380000.0,17954.0,13104.0,5691.0,1481.0,0.019642430833709118,0.24927716915568052
Dublin,CA,"dublin,CA",06,20018,Dublin city,70542.0,205046.0,1224100.0,15504.0,18503.0,12253.0,1314.0,0.01862720081653483,0.43599557710300246
St Joseph,MO,"st joseph,MO",,,,,,,,,,,,
Framingham,MA,"framingham,MA",25,24960,Framingham city,72013.0,98179.0,600600.0,15039.0,14244.0,7844.0,1780.0,0.024717759293460904,0.30672239734492385
Bowling Green,KY,"bowling green,KY",21,08902,Bowling Green city,73638.0,48419.0,232100.0,11086.0,7835.0,3351.0,2003.0,0.02720063010945436,0.15190526630272413
Baldwin Park,CA,"baldwin park,CA",06,03666,Baldwin Park city,70720.0,79087.0,588100.0,10627.0,5428.0,1058.0,2241.0,0.03168834841628959,0.09171380090497737
Tamarac,FL,"tamarac,FL",12,70675,Tamarac city,71887.0,59216.0,259100.0,23745.0,9774.0,4603.0,2460.0,0.03422037364196586,0.19999443571160294
Harlingen,TX,"harlingen,TX",48,32372,Harlingen city,71669.0,55891.0,125700.0,14807.0,6173.0,2565.0,1578.0,0.02201788778969987,0.12192161185449776
Camden,NJ,"camden,NJ",34,10000,Camden city,71471.0,40450.0,100400.0,8898.0,2525.0,1190.0,4469.0,0.0625288578584321,0.05197912440010634
Bayonne,NJ,"bayonne,NJ",34,03580,Bayonne city,70468.0,81285.0,446100.0,10604.0,13987.0,4424.0,2044.0,0.029006073678832945,0.2612675256854175
Rocklin,CA,"rocklin,CA",06,62364,Rocklin city,72340.0,120916.0,673300.0,17467.0,14960.0,5517.0,1728.0,0.023887199336466686,0.28306607685927565
Redondo Beach,CA,"redondo beach,CA",06,60018,Redondo Beach city,69814.0,144588.0,1225400.0,15233.0,21158.0,9069.0,2161.0,0.030953676912940098,0.43296473486693215
Waukesha,WI,"waukesha,WI",55,84250,Waukesha city,70779.0,81651.0,286600.0,17846.0,13957.0,4383.0,1241.0,0.01753344918690572,0.25911640458328034
Dothan,AL,"dothan,AL",01,21184,Dothan city,71118.0,55052.0,186600.0,16540.0,8202.0,3689.0,1452.0,0.02041677212520037,0.16720098990410304
Johnson City,TN,"johnson city,TN",47,38320,Johnson City city,71455.0,55429.0,238000.0,15177.0,10203.0,5702.0,2211.0,0.030942551256035268,0.22258764257224828
Wilmington,DE,"wilmington,DE",10,77580,Wilmington city,71124.0,55269.0,224500.0,14737.0,8995.0,4619.0,2881.0,0.04050672065688094,0.1914121815420955
Canton,OH,"canton,OH",39,12000,Canton city,70105.0,39754.0,94400.0,14231.0,4802.0,1904.0,2452.0,0.03497610726766992,0.09565651522715926
Lafayette,IN,"lafayette,IN",18,40788,Lafayette city,70650.0,52946.0,157600.0,15246.0,8426.0,3416.0,1235.0,0.01748053786270347,0.16761500353857042
Camarillo,CA,"camarillo,CA",06,10046,Camarillo city,70244.0,109390.0,766100.0,16801.0,13263.0,5742.0,1502.0,0.021382609190820568,0.2705569158931724
Greenville,SC,"greenville,SC",45,30850,Greenville city,71755.0,68460.0,453300.0,14383.0,16580.0,7069.0,1672.0,0.023301512089749843,0.3295798202215873
Marysville,WA,"marysville,WA",53,43955,Marysville city,71570.0,100362.0,521500.0,17936.0,7903.0,2566.0,1489.0,0.020804806483163338,0.14627637278189184
Waterford,MI,"waterford,MI",,,,,,,,,,,,
Passaic,NJ,"passaic,NJ",34,56550,Passaic city,69651.0,56780.0,406500.0,4798.0,4506.0,1595.0,3830.0,0.05498844237699387,0.08759386082037587
Decatur,IL,"decatur,IL",17,18823,Decatur city,70368.0,50809.0,97300.0,19244.0,6746.0,2853.0,2844.0,0.04041609822646658,0.13641143701682584
St Charles,MO,"st charles,MO",,,,,,,,,,,,
Lake Elsinore,CA,"lake elsinore,CA",06,39486,Lake Elsinore city,71516.0,96527.0,505700.0,14610.0,7426.0,2427.0,2311.0,0.03231444711672912,0.13777336540074947
Maple Grove,MN,"maple grove,MN",27,40166,Maple Grove city,70539.0,129481.0,397400.0,22997.0,17376.0,7669.0,1571.0,0.02227136761224287,0.3550518153078439
Blaine,MN,"blaine,MN",27,06382,Blaine city,71261.0,103382.0,327500.0,21338.0,11790.0,3976.0,1706.0,0.02394016362386158,0.22124303616283802
Union City,CA,"union city,CA",06,81204,Union City city,68141.0,137194.0,1058200.0,14215.0,14117.0,6568.0,1853.0,0.02719361324312822,0.30356173229039785
Walnut Creek,CA,"walnut creek,CA",06,83346,Walnut Creek city,69790.0,135665.0,1031100.0,20726.0,21108.0,10656.0,1837.0,0.02632182261068921,0.4551368390886947
Yuba City,CA,"yuba city,CA",06,86972,Yuba City city,69545.0,72322.0,405900.0,13046.0,6086.0,2080.0,2135.0,0.03069954705586311,0.11742037529657057
North Richland Hills,TX,"north richland hills,TX",48,52356,North Richland Hills city,70338.0,93434.0,324800.0,17527.0,12841.0,4364.0,1113.0,0.01582359464300947,0.24460462338991726
Rogers,AR,"rogers,AR",05,60410,Rogers city,71411.0,82993.0,278000.0,14638.0,10445.0,3906.0,1040.0,0.014563582641329767,0.20096343700550334
Eastvale,CA,"eastvale,CA",06,21230,Eastvale city,70179.0,161322.0,752000.0,14294.0,13125.0,4795.0,1758.0,0.02505022870089343,0.25534704113766227
Gaithersburg,MD,"gaithersburg,MD",24,31175,Gaithersburg city,69225.0,107496.0,484500.0,13342.0,13282.0,8140.0,2052.0,0.029642470205850487,0.30945467677862043
Albany,GA,"albany,GA",13,01052,Albany city,67939.0,45201.0,118700.0,10849.0,4905.0,3093.0,3321.0,0.04888208540013836,0.11772325174053194
East Orange,NJ,"east orange,NJ",34,19390,East Orange city,69183.0,59872.0,315500.0,7714.0,8111.0,2190.0,3786.0,0.05472442652096613,0.1488949597444459
Noblesville,IN,"noblesville,IN",18,54180,Noblesville city,71940.0,102319.0,321800.0,19102.0,16154.0,5998.0,1246.0,0.017319988879621908,0.3079232693911593
Lakeville,MN,"lakeville,MN",27,35180,Lakeville city,72480.0,138119.0,425200.0,21921.0,16393.0,5501.0,952.0,0.013134657836644591,0.30206953642384105
Eau Claire,WI,"eau claire,WI",55,22300,Eau Claire city,69274.0,65369.0,228000.0,16193.0,10156.0,3429.0,1507.0,0.02175419349250801,0.19610532089961602
Gary,IN,"gary,IN",18,27000,Gary city,68604.0,37380.0,85300.0,12994.0,4137.0,1705.0,3365.0,0.04904961809807008,0.08515538452568364
St Cloud,MN,"st cloud,MN",,,,,,,,,,,,
Tulare,CA,"tulare,CA",06,80644,Tulare city,69984.0,69517.0,301200.0,12007.0,2708.0,880.0,2421.0,0.03459362139917695,0.05126886145404664
Eagan,MN,"eagan,MN",27,17288,Eagan city,68158.0,107486.0,380800.0,19342.0,16128.0,6666.0,1583.0,0.023225446756066786,0.3344288271369465
West Des Moines,IA,"west des moines,IA",19,83910,West Des Moines city,69893.0,84925.0,286300.0,18252.0,17504.0,6343.0,1047.0,0.014980040919691528,0.3411929663914841
Union City,NJ,"union city,NJ",34,74630,Union City city,66375.0,65369.0,446800.0,5271.0,8846.0,2980.0,3128.0,0.04712617702448211,0.17816949152542372
Palo Alto,CA,"palo alto,CA",06,55282,Palo Alto city,67231.0,220408.0,2000001.0,14115.0,13080.0,14022.0,1258.0,0.01871160625306778,0.40311760943612324
Portland,ME,"portland,ME",23,60545,Portland city,68505.0,76174.0,452600.0,15113.0,18286.0,8501.0,1804.0,0.026333844244945625,0.391022553098314
Franklin,NJ,"franklin,NJ",,,,,,,,,,,,
Yorba Linda,CA,"yorba linda,CA",06,86832,Yorba Linda city,67407.0,152060.0,1091700.0,18868.0,16052.0,7850.0,1509.0,0.02238639903867551,0.3545922530301007
Jackson,TN,"jackson,TN",47,37640,Jackson city,68098.0,51552.0,195000.0,14126.0,7077.0,3128.0,2814.0,0.041322799494845665,0.14985755822491115
Weston,FL,"weston,FL",12,76582,Weston city,67952.0,140501.0,644100.0,15570.0,15860.0,8933.0,1269.0,0.01867494702142689,0.36486048975747587
Palatine,IL,"palatine,IL",,,,,,,,,,,,
Ankeny,IA,"ankeny,IA",19,02305,Ankeny city,70542.0,106603.0,311300.0,19528.0,16031.0,5842.0,879.0,0.0124606617334354,0.31007059624053757
Skokie,IL,"skokie,IL",,,,,,,,,,,,
Haverhill,MA,"haverhill,MA",25,29405,Haverhill city,67387.0,87675.0,426900.0,16127.0,9875.0,3733.0,2242.0,0.03327051211658035,0.20193805926959205
San Marcos,TX,"san marcos,TX",48,65600,San Marcos city,68920.0,51030.0,269700.0,8408.0,7830.0,3701.0,2495.0,0.03620139291932675,0.16730992455020313
Sammamish,WA,"sammamish,WA",53,61115,Sammamish city,66375.0,227273.0,1240300.0,18435.0,17371.0,12783.0,916.0,0.013800376647834275,0.4542975517890772
Waterloo,IA,"waterloo,IA",19,82425,Waterloo city,66947.0,56344.0,150200.0,17694.0,6888.0,2268.0,2196.0,0.03280206730697417,0.13676490358044424
Shawnee,KS,"shawnee,KS",20,64500,Shawnee city,68175.0,106312.0,332900.0,19175.0,15632.0,6578.0,1200.0,0.0176017601760176,0.3257792445911258
Lynwood,CA,"lynwood,CA",06,44574,Lynwood city,65291.0,70236.0,569400.0,7456.0,3226.0,917.0,3021.0,0.046269776845200714,0.06345438115513624
Georgetown,TX,"georgetown,TX",48,29336,Georgetown city,78803.0,91857.0,398600.0,22964.0,16227.0,7893.0,1833.0,0.02326053576640483,0.30607971777724197
Rockville,MD,"rockville,MD",24,67675,Rockville city,67218.0,122384.0,658300.0,14239.0,12928.0,10550.0,1376.0,0.02047070725103395,0.34928144247076676
Middletown,NJ,"middletown,NJ",,,,,,,,,,,,
Schenectady,NY,"schenectady,NY",36,65508,Schenectady city,68521.0,56398.0,152000.0,12880.0,6657.0,2905.0,2998.0,0.043753010026123376,0.13954845959632814
Old Bridge,NJ,"old bridge,NJ",34,54690,Old Bridge CDP,28015.0,106934.0,457800.0,7805.0,4865.0,2139.0,1145.0,0.04087096198465108,0.25000892379082634
Davis,CA,"davis,CA",06,18100,Davis city,66801.0,87421.0,829000.0,11280.0,11541.0,7565.0,1938.0,0.029011541743387076,0.28601368242990377
Delray Beach,FL,"delray beach,FL",12,17100,Delray Beach city,66940.0,79393.0,386700.0,18977.0,13969.0,5188.0,2041.0,0.030489991036749327,0.28618165521362415
Oshkosh,WI,"oshkosh,WI",55,60500,Oshkosh city,66247.0,61929.0,168400.0,14671.0,8000.0,2696.0,946.0,0.014279891919634097,0.16145636783552464
Kenner,LA,"kenner,LA",22,39475,Kenner city,65113.0,64099.0,241800.0,15646.0,8766.0,3082.0,1846.0,0.028350713375209252,0.18196059158693348
Ames,IA,"ames,IA",19,01855,Ames city,66112.0,60102.0,263800.0,10915.0,9833.0,5251.0,2445.0,0.03698269603097774,0.22815827686350434
Lodi,CA,"lodi,CA",06,42202,Lodi city,67008.0,84402.0,468800.0,12924.0,6532.0,2394.0,3007.0,0.04487523877745941,0.13320797516714422
Malden,MA,"malden,MA",25,37875,Malden city,65509.0,95298.0,607500.0,11070.0,12588.0,6394.0,2221.0,0.03390373841762201,0.28976171213115753
Novi,MI,"novi,MI",26,59440,Novi city,66224.0,110938.0,399100.0,18008.0,15079.0,10523.0,1355.0,0.020460860111137957,0.38659700410727227
Madera,CA,"madera,CA",06,45022,Madera city,67133.0,63619.0,335900.0,9026.0,2633.0,1136.0,3576.0,0.05326739457494824,0.05614228471839483
South San Francisco,CA,"south san francisco,CA",06,73262,South San Francisco city,64487.0,135909.0,1160100.0,13303.0,13342.0,3754.0,922.0,0.014297455301068433,0.26510769612480034
Gloucester,NJ,"gloucester,NJ",,,,,,,,,,,,
West Bloomfield,MI,"west bloomfield,MI",,,,,,,,,,,,
Alpharetta,GA,"alpharetta,GA",13,01696,Alpharetta city,66355.0,146581.0,605700.0,16872.0,18434.0,10770.0,2071.0,0.031210911008966922,0.44011754954411875
Janesville,WI,"janesville,WI",55,37825,Janesville city,65813.0,71664.0,209700.0,18662.0,8634.0,3044.0,1590.0,0.02415936061264492,0.17744214668834424
Grand Junction,CO,"grand junction,CO",08,31660,Grand Junction city,67027.0,66676.0,358300.0,18226.0,11357.0,3764.0,1531.0,0.022841541468363494,0.22559565548211916
Victoria,TX,"victoria,TX",48,75428,Victoria city,65514.0,68233.0,193200.0,14911.0,6088.0,1606.0,1457.0,0.02223952132368654,0.11744054705864396
Utica,NY,"utica,NY",36,76540,Utica city,64440.0,51513.0,133400.0,12514.0,5452.0,2392.0,1984.0,0.03078833022967101,0.12172563625077591
Waltham,MA,"waltham,MA",25,72600,Waltham city,64723.0,116560.0,705700.0,12553.0,12774.0,8815.0,1401.0,0.021646091806622067,0.33355994005222256
Lorain,OH,"lorain,OH",39,44856,Lorain city,65207.0,45799.0,123500.0,15157.0,4166.0,1604.0,2022.0,0.03100894075789409,0.08848743233088473
Muncie,IN,"muncie,IN",18,51876,Muncie city,64739.0,43395.0,92000.0,13621.0,5356.0,3046.0,2796.0,0.043188804275629836,0.12978266578105932
Pflugerville,TX,"pflugerville,TX",48,57176,Pflugerville city,65162.0,112656.0,354900.0,17085.0,12899.0,4475.0,2016.0,0.030938276909855438,0.2666277892022958
Cheyenne,WY,"cheyenne,WY",56,13900,Cheyenne city,64976.0,77176.0,311200.0,19591.0,9271.0,4564.0,1076.0,0.016559960600837233,0.21292477222359024
Idaho Falls,ID,"idaho falls,ID",16,39700,Idaho Falls city,66672.0,69630.0,298600.0,15520.0,8957.0,2766.0,1289.0,0.019333453323734102,0.17583093352531798
North Little Rock,AR,"north little rock,AR",05,50450,North Little Rock city,64504.0,51236.0,169500.0,14019.0,8236.0,4064.0,2086.0,0.03233907974699243,0.19068584893960064
Laguna Niguel,CA,"laguna niguel,CA",06,39248,Laguna Niguel city,64023.0,140605.0,1123000.0,16949.0,16508.0,7752.0,2383.0,0.0372209987035909,0.37892632335254517
Burnsville,MN,"burnsville,MN",27,08794,Burnsville city,64295.0,83953.0,335100.0,17196.0,12191.0,4295.0,1701.0,0.026456178551986936,0.2564118516214325
San Clemente,CA,"san clemente,CA",06,65084,San Clemente city,63510.0,134735.0,1220500.0,15495.0,14222.0,6585.0,1641.0,0.02583845063769485,0.3276176980003149
Brentwood,CA,"brentwood,CA",06,08142,Brentwood city,64609.0,139567.0,791600.0,17145.0,10840.0,4083.0,1929.0,0.029856521537247133,0.23097401290841832
Eden Prairie,MN,"eden prairie,MN",27,18116,Eden Prairie city,63249.0,127732.0,463300.0,19239.0,17451.0,8224.0,1163.0,0.01838764249237142,0.4059352717039005
Bellevue,NE,"bellevue,NE",31,03950,Bellevue city,64355.0,87343.0,230800.0,16417.0,8769.0,4506.0,854.0,0.013270142180094787,0.2062776785020589
Conway,AR,"conway,AR",05,15190,Conway city,66288.0,58461.0,234600.0,11762.0,9054.0,4557.0,1119.0,0.01688088341781318,0.20533128167994208
West Hartford,CT,"west hartford,CT",09,82660,West Hartford CDP,63809.0,125616.0,391200.0,17748.0,14760.0,9316.0,1270.0,0.019903148458681377,0.3773135451111912
Greenwood,IN,"greenwood,IN",18,29898,Greenwood city,64237.0,78765.0,248700.0,15705.0,8338.0,3850.0,844.0,0.013138845213817581,0.18973488799290128
Lakewood,WA,"lakewood,WA",53,38038,Lakewood city,63034.0,70524.0,420500.0,11706.0,5845.0,2854.0,1628.0,0.025827331281530603,0.13800488625186408
Coon Rapids,MN,"coon rapids,MN",27,13114,Coon Rapids city,63348.0,86618.0,287200.0,18409.0,8347.0,1940.0,1440.0,0.022731577950369387,0.16238870998295132
Ocala,FL,"ocala,FL",12,50750,Ocala city,64903.0,53520.0,219900.0,13236.0,8120.0,3327.0,2125.0,0.03274116758855523,0.17637089194644315
Greenwich,CT,"greenwich,CT",09,33690,Greenwich CDP,14528.0,136154.0,1486100.0,3011.0,3326.0,2864.0,570.0,0.039234581497797356,0.4260737885462555
Taylor,MI,"taylor,MI",26,79000,Taylor city,62405.0,59537.0,141200.0,16630.0,5111.0,1546.0,2096.0,0.033587052319525676,0.10667414469994392
Hamilton,OH,"hamilton,OH",39,33012,Hamilton city,63124.0,54293.0,152300.0,13444.0,4676.0,1369.0,1790.0,0.02835688486154236,0.09576389328939865
Millcreek,UT,"millcreek,UT",49,50150,Millcreek city,63342.0,98502.0,579300.0,16147.0,14059.0,6489.0,1440.0,0.022733731173628872,0.324397713997032
North Bergen,NJ,"north bergen,NJ",,,,,,,,,,,,
Dearborn Heights,MI,"dearborn heights,MI",26,21020,Dearborn Heights city,62099.0,61035.0,174900.0,15733.0,6195.0,2708.0,2096.0,0.033752556401874426,0.1433678481134962
Brookline,MA,"brookline,MA",25,09210,Brookline CDP,62822.0,140631.0,1233100.0,12550.0,11680.0,12426.0,1330.0,0.02117092738212728,0.38371907930342875
La Habra,CA,"la habra,CA",06,39290,La Habra city,62233.0,98158.0,716700.0,11938.0,8759.0,3014.0,2444.0,0.03927176899715585,0.18917616055790337
Santa Cruz,CA,"santa cruz,CA",06,69112,Santa Cruz city,60953.0,111427.0,1180100.0,10338.0,10382.0,6044.0,2131.0,0.034961363673650186,0.26948632552950635
Council Bluffs,IA,"council bluffs,IA",19,16860,Council Bluffs city,62564.0,64092.0,164300.0,16586.0,6197.0,2223.0,1338.0,0.021386100632951856,0.1345821878396522
Moore,OK,"moore,OK",40,49200,Moore city,63045.0,76941.0,189300.0,16517.0,8138.0,2723.0,1386.0,0.02198429693076374,0.17227377270203822
Bossier City,LA,"bossier city,LA",22,08920,Bossier City city,62832.0,55130.0,192300.0,13806.0,6501.0,2917.0,1591.0,0.02532149223325694,0.14989177489177488
Montebello,CA,"montebello,CA",06,48816,Montebello city,61376.0,74955.0,660700.0,9034.0,6666.0,2097.0,2184.0,0.035583941605839414,0.14277567778936393
Porterville,CA,"porterville,CA",06,58240,Porterville city,62765.0,59012.0,273600.0,10569.0,3431.0,1511.0,2571.0,0.04096231976419979,0.0787381502429698
Port Orange,FL,"port orange,FL",12,58575,Port Orange city,63818.0,68955.0,287900.0,20424.0,9250.0,3390.0,1397.0,0.021890375756056284,0.19806324234541978
Rowlett,TX,"rowlett,TX",48,63572,Rowlett city,64139.0,113600.0,342400.0,16463.0,11670.0,3734.0,1379.0,0.021500179298086966,0.2401658897082898
Commerce City,CO,"commerce city,CO",08,16495,Commerce City city,64640.0,106756.0,463200.0,16640.0,6633.0,2588.0,1439.0,0.022261757425742573,0.1426516089108911
Revere,MA,"revere,MA",25,56585,Revere city,59933.0,81121.0,566200.0,10777.0,7330.0,2658.0,2457.0,0.0409957786194584,0.16665276225118048
Pico Rivera,CA,"pico rivera,CA",06,56924,Pico Rivera city,60821.0,86956.0,621400.0,11788.0,5014.0,1234.0,1483.0,0.024383025599710628,0.10272767629601617
Encinitas,CA,"encinitas,CA",06,22678,Encinitas city,61585.0,150471.0,1466000.0,15987.0,17834.0,7589.0,1595.0,0.025899163757408458,0.4128115612567995
Chapel Hill,NC,"chapel hill,NC",37,11800,Chapel Hill town,59889.0,85825.0,576500.0,10090.0,9950.0,6678.0,1391.0,0.02322630199201857,0.2776469802467899
Springfield,OR,"springfield,OR",41,69600,Springfield city,61642.0,67211.0,323800.0,13619.0,6327.0,1984.0,1780.0,0.02887641543103728,0.13482690373446676
Hendersonville,TN,"hendersonville,TN",47,33280,Hendersonville city,62390.0,91503.0,396500.0,17713.0,12903.0,5051.0,1341.0,0.02149382913928514,0.2877704760378266
Wellington,FL,"wellington,FL",,,,,,,,,,,,
Pontiac,MI,"pontiac,MI",26,65440,Pontiac city,61914.0,42791.0,110600.0,11329.0,4584.0,1581.0,3211.0,0.05186226055496334,0.09957360209322609
Fairfield,CT,"fairfield,CT",,,,,,,,,,,,
Huntersville,NC,"huntersville,NC",37,33120,Huntersville town,62458.0,119951.0,439300.0,17166.0,16067.0,7029.0,1287.0,0.02060584712927087,0.36978449518076145
San Rafael,CA,"san rafael,CA",06,68364,San Rafael city,60604.0,109317.0,1246200.0,12042.0,12094.0,6027.0,1891.0,0.03120256088707016,0.29900666622665173
Plymouth,MA,"plymouth,MA",25,54275,Plymouth CDP,7852.0,72639.0,426000.0,1949.0,1456.0,583.0,298.0,0.03795211411105451,0.2596790626591951
Irvington,NJ,"irvington,NJ",,,,,,,,,,,,
Hamden,CT,"hamden,CT",,,,,,,,,,,,
La Mesa,CA,"la mesa,CA",06,40004,La Mesa city,60835.0,84337.0,738800.0,11581.0,10623.0,4260.0,2075.0,0.034108654557409385,0.244645352182132
Monterey Park,CA,"monterey park,CA",06,48914,Monterey Park city,59639.0,77605.0,818300.0,10762.0,11342.0,3084.0,1660.0,0.02783413538121028,0.24188869699357804
Sanford,FL,"sanford,FL",12,63650,Sanford city,62292.0,62877.0,272900.0,12265.0,7774.0,3125.0,1501.0,0.02409619212739999,0.17496628780581777
Jupiter,FL,"jupiter,FL",12,35875,Jupiter town,61097.0,109109.0,555500.0,19627.0,14168.0,5897.0,1170.0,0.019149876426011098,0.32841219699821594
Woodland,CA,"woodland,CA",06,86328,Woodland city,61256.0,87880.0,505200.0,12237.0,7342.0,2972.0,1635.0,0.026691262896695832,0.16837534282356015
Euless,TX,"euless,TX",48,24768,Euless city,60373.0,80987.0,294500.0,9520.0,10654.0,4464.0,1829.0,0.03029499942027065,0.25040995146837164
Gardena,CA,"gardena,CA",06,28168,Gardena city,59765.0,79291.0,667600.0,10210.0,8619.0,2513.0,1669.0,0.027926043671044926,0.1862628628796118
Marietta,GA,"marietta,GA",13,49756,Marietta city,61773.0,70086.0,401100.0,11608.0,13015.0,4612.0,1329.0,0.021514253800203973,0.2853512052191087
Meriden,CT,"meriden,CT",09,46450,Meriden city,60418.0,68617.0,221600.0,14798.0,5717.0,2787.0,2612.0,0.04323214935946241,0.1407527558012513
Bristol,CT,"bristol,CT",09,08420,Bristol city,61129.0,83458.0,252300.0,16015.0,8147.0,4156.0,2486.0,0.040668095339364295,0.20126290304110978
Piscataway,NJ,"piscataway,NJ",,,,,,,,,,,,
Vineland,NJ,"vineland,NJ",34,76070,Vineland city,60692.0,65854.0,218200.0,15076.0,6190.0,2299.0,2430.0,0.04003822579582152,0.13987016410729586
Des Plaines,IL,"des plaines,IL",17,19642,Des Plaines city,59408.0,94303.0,318200.0,17926.0,10818.0,4349.0,1473.0,0.024794640452464316,0.2553023161863722
Richland,WA,"richland,WA",53,58235,Richland city,61912.0,92550.0,401800.0,16028.0,10788.0,5050.0,1529.0,0.02469634319679545,0.25581470474221474
Taylorsville,UT,"taylorsville,UT",49,75360,Taylorsville city,59010.0,85608.0,398900.0,14400.0,6784.0,1671.0,1208.0,0.020471106592103033,0.14328079986442976
Great Falls,MT,"great falls,MT",30,32800,Great Falls city,60412.0,63934.0,237400.0,17784.0,7640.0,3192.0,964.0,0.015957094616963517,0.17930212540554857
Hoboken,NJ,"hoboken,NJ",34,32250,Hoboken city,58340.0,176943.0,872100.0,9421.0,21958.0,10647.0,1409.0,0.024151525539938292,0.5588789852588275
Cupertino,CA,"cupertino,CA",06,17610,Cupertino city,58886.0,231139.0,2000001.0,12948.0,13841.0,14251.0,1003.0,0.017032911048466527,0.47705736507828683
West Allis,WI,"west allis,WI",55,85300,West Allis city,59588.0,69685.0,191700.0,15202.0,9720.0,2492.0,1278.0,0.021447271262670337,0.20494059206551654
North Miami,FL,"north miami,FL",12,49450,North Miami city,59429.0,51909.0,326300.0,8722.0,5519.0,2287.0,1604.0,0.02699018997459153,0.13135001430278148
Owensboro,KY,"owensboro,KY",21,58620,Owensboro city,60112.0,53295.0,162900.0,14050.0,6092.0,3021.0,1370.0,0.022790790524354537,0.15160034602076125
Youngstown,OH,"youngstown,OH",39,88000,Youngstown city,59605.0,34746.0,58400.0,14127.0,4109.0,1420.0,2907.0,0.048771076251992285,0.09276067444006375
Santee,CA,"santee,CA",06,70224,Santee city,59485.0,105613.0,653400.0,15069.0,9630.0,3165.0,1484.0,0.02494746574766748,0.21509624275027317
Caldwell,ID,"caldwell,ID",16,12250,Caldwell city,63465.0,66663.0,322100.0,14638.0,4901.0,1135.0,1523.0,0.02399747892539195,0.0951075395887497
Corvallis,OR,"corvallis,OR",41,15800,Corvallis city,60424.0,63807.0,480600.0,10009.0,10238.0,5492.0,2589.0,0.04284721302793592,0.26032702237521516
Petaluma,CA,"petaluma,CA",06,56784,Petaluma city,59321.0,109823.0,834900.0,15431.0,12333.0,4743.0,1443.0,0.024325281097756276,0.28785758837511166
Union,NJ,"union,NJ",34,74478,Union CDP,3284.0,127411.0,451500.0,782.0,685.0,216.0,374.0,0.11388550548112059,0.2743605359317905
Manchester,CT,"manchester,CT",09,44690,Manchester CDP,36561.0,76780.0,205800.0,8643.0,4820.0,2908.0,1121.0,0.03066108695057575,0.21137277426766227
Dubuque,IA,"dubuque,IA",19,22395,Dubuque city,59271.0,64985.0,193100.0,16728.0,8783.0,3537.0,1416.0,0.023890266740901958,0.20785881797168937
Medford,MA,"medford,MA",25,39835,Medford city,59062.0,118089.0,715500.0,13038.0,13282.0,8106.0,1645.0,0.027852087636720733,0.362127933358166
Kokomo,IN,"kokomo,IN",18,40392,Kokomo city,59375.0,54195.0,126500.0,16915.0,4623.0,1921.0,1586.0,0.02671157894736842,0.11021473684210527
White Plains,NY,"white plains,NY",36,81677,White Plains city,59818.0,115586.0,624100.0,12777.0,10810.0,8271.0,1764.0,0.029489451335718345,0.3189842522317697
Gilroy,CA,"gilroy,CA",06,29504,Gilroy city,58561.0,131554.0,975800.0,10631.0,6957.0,2769.0,1818.0,0.031044551834838886,0.16608322945304896
Queen Creek,AZ,"queen creek,AZ",04,58150,Queen Creek town,66369.0,134719.0,576600.0,18788.0,12514.0,4590.0,1326.0,0.019979207159969262,0.25771067817806503
Taunton,MA,"taunton,MA",25,69170,Taunton city,59719.0,79715.0,388200.0,15017.0,7161.0,2527.0,1822.0,0.03050955307356118,0.16222642710025284
Leander,TX,"leander,TX",48,42016,Leander city,67880.0,140180.0,470700.0,17824.0,13907.0,7458.0,1236.0,0.01820860341779611,0.3147466116676488
Stonecrest,GA,"stonecrest,GA",13,73784,Stonecrest city,59917.0,62939.0,223100.0,11193.0,6473.0,3826.0,2562.0,0.042759150157718175,0.1718877780930287
Palm Beach Gardens,FL,"palm beach gardens,FL",12,54075,Palm Beach Gardens city,59751.0,110563.0,554300.0,19285.0,14655.0,6679.0,1063.0,0.01779049723017188,0.35704841759970546
Hempstead,NY,"hempstead,NY",,,,,,,,,,,,
Grand Forks,ND,"grand forks,ND",38,32060,Grand Forks city,58882.0,63838.0,243300.0,12045.0,8240.0,3004.0,996.0,0.016915186304813017,0.1909581875615638
Casper,WY,"casper,WY",56,13150,Casper city,58754.0,69171.0,250700.0,17799.0,7315.0,3498.0,1205.0,0.020509241923954112,0.18403853354665214
St Cloud,FL,"st cloud,FL",,,,,,,,,,,,
St Clair Shores,MI,"st clair shores,MI",,,,,,,,,,,,
