City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Gulfport,MS,"gulfport,MS",28,29700,Gulfport city,72468.0,41250.0,138200.0,14073.0,6717.0,2787.0,3850.0,0.05312689738919247,0.13114754098360656
Turlock,CA,"turlock,CA",06,80812,Turlock city,72494.0,66646.0,345200.0,13578.0,7450.0,2667.0,2824.0,0.038954947995696196,0.13955637707948243
Jacksonville,NC,"jacksonville,NC",37,34200,Jacksonville city,73224.0,47483.0,156500.0,7503.0,5188.0,2034.0,1960.0,0.02676718015951054,0.09862886485305364
Daytona Beach,FL,"daytona beach,FL",12,16525,Daytona Beach city,71041.0,42392.0,176800.0,13646.0,8114.0,2967.0,1716.0,0.024155065384777803,0.15598034937571262
Mansfield,TX,"mansfield,TX",48,46452,Mansfield city,71375.0,105579.0,302000.0,17644.0,11360.0,5411.0,1651.0,0.02313134851138354,0.23497022767075307
Dublin,CA,"dublin,CA",06,20018,Dublin city,69818.0,171168.0,983000.0,14777.0,18133.0,11104.0,1383.0,0.019808645335013895,0.4187602051047008
St Joseph,MO,"st joseph,MO",,,,,,,,,,,,
Framingham,MA,"framingham,MA",25,24960,Framingham city,72089.0,90638.0,470300.0,15451.0,15134.0,7808.0,2107.0,0.029227760129839506,0.31824550208769714
Bowling Green,KY,"bowling green,KY",21,08902,Bowling Green city,71422.0,43633.0,171600.0,10672.0,6920.0,3495.0,2159.0,0.030228781047856403,0.1458234157542494
Baldwin Park,CA,"baldwin park,CA",06,03666,Baldwin Park city,72813.0,72554.0,464800.0,10417.0,5251.0,895.0,2527.0,0.03470534107920289,0.08440800406520814
Tamarac,FL,"tamarac,FL",12,70675,Tamarac city,71140.0,54114.0,197300.0,22160.0,9820.0,4247.0,2036.0,0.028619623278043294,0.1977368569018836
Harlingen,TX,"harlingen,TX",48,32372,Harlingen city,71124.0,46507.0,95900.0,14103.0,5878.0,2005.0,1807.0,0.025406332602215847,0.11083459872898037
Camden,NJ,"camden,NJ",34,10000,Camden city,72381.0,30247.0,85800.0,9631.0,2796.0,1237.0,4189.0,0.05787430403006314,0.05571904229010376
Bayonne,NJ,"bayonne,NJ",34,03580,Bayonne city,70553.0,72839.0,359800.0,10642.0,13360.0,4162.0,2251.0,0.03190509262540218,0.2483523025243434
Rocklin,CA,"rocklin,CA",06,62364,Rocklin city,70317.0,106164.0,553800.0,16140.0,13968.0,5326.0,1554.0,0.022099918938521267,0.27438599485188503
Redondo Beach,CA,"redondo beach,CA",06,60018,Redondo Beach city,70998.0,123874.0,1026500.0,15237.0,20951.0,9148.0,1987.0,0.0279867038508127,0.42394151947942194
Waukesha,WI,"waukesha,WI",55,84250,Waukesha city,71307.0,71733.0,232700.0,17354.0,14406.0,4318.0,1060.0,0.01486530074186265,0.26258291612324175
Dothan,AL,"dothan,AL",01,21184,Dothan city,70318.0,49203.0,157600.0,16192.0,8250.0,3329.0,1717.0,0.02441764555305896,0.16466623055263233
Johnson City,TN,"johnson city,TN",47,38320,Johnson City city,69521.0,47242.0,179800.0,14714.0,9700.0,5266.0,2268.0,0.03262323614447433,0.21527308295335223
Wilmington,DE,"wilmington,DE",10,77580,Wilmington city,70926.0,49354.0,173800.0,13717.0,8389.0,4327.0,3099.0,0.043693426952034514,0.1792854524433917
Canton,OH,"canton,OH",39,12000,Canton city,71097.0,34611.0,76800.0,14415.0,4479.0,1545.0,3277.0,0.04609195887308888,0.08472931347314233
Lafayette,IN,"lafayette,IN",18,40788,Lafayette city,70928.0,47690.0,126100.0,14934.0,8643.0,3355.0,1850.0,0.026082788179562374,0.16915745544777802
Camarillo,CA,"camarillo,CA",06,10046,Camarillo city,70593.0,102789.0,637000.0,16613.0,12812.0,5426.0,1855.0,0.026277392942643037,0.25835422775629313
Greenville,SC,"greenville,SC",45,30850,Greenville city,69725.0,60388.0,349300.0,13664.0,15209.0,6765.0,1393.0,0.019978486912871997,0.3151523843671567
Marysville,WA,"marysville,WA",53,43955,Marysville city,69957.0,89008.0,384000.0,17897.0,7208.0,2087.0,1705.0,0.02437211429878354,0.1328673327901425
Waterford,MI,"waterford,MI",,,,,,,,,,,,
Passaic,NJ,"passaic,NJ",34,56550,Passaic city,70308.0,49436.0,347900.0,4308.0,4141.0,1502.0,3838.0,0.054588382545371794,0.08026113671274962
Decatur,IL,"decatur,IL",17,18823,Decatur city,71309.0,45111.0,86800.0,18912.0,6634.0,2911.0,3263.0,0.045758599896226285,0.13385407171605268
St Charles,MO,"st charles,MO",,,,,,,,,,,,
Lake Elsinore,CA,"lake elsinore,CA",06,39486,Lake Elsinore city,68822.0,80350.0,392200.0,13348.0,6718.0,2116.0,2377.0,0.034538374357036994,0.12836011740431838
Maple Grove,MN,"maple grove,MN",27,40166,Maple Grove city,69900.0,118479.0,324500.0,23174.0,16788.0,7520.0,1259.0,0.018011444921316167,0.3477539341917024
Blaine,MN,"blaine,MN",27,06382,Blaine city,68999.0,90484.0,257700.0,21185.0,11283.0,3641.0,1511.0,0.021898868099537675,0.2162929897534747
Union City,CA,"union city,CA",06,81204,Union City city,70828.0,127828.0,860300.0,13643.0,13960.0,6064.0,1583.0,0.022349918111481334,0.28271305133562996
Walnut Creek,CA,"walnut creek,CA",06,83346,Walnut Creek city,69876.0,121205.0,858000.0,20735.0,21375.0,11366.0,1536.0,0.021981796324918427,0.4685585895014025
Yuba City,CA,"yuba city,CA",06,86972,Yuba City city,69540.0,64225.0,323700.0,13214.0,6042.0,2234.0,2363.0,0.033980442910555075,0.11901064135749209
North Richland Hills,TX,"north richland hills,TX",48,52356,North Richland Hills city,69817.0,80932.0,250600.0,17357.0,12116.0,4451.0,1360.0,0.019479496397725483,0.2372917770743515
Rogers,AR,"rogers,AR",05,60410,Rogers city,68340.0,69582.0,199000.0,13831.0,9363.0,3397.0,1160.0,0.016973953760608722,0.18671349136669593
Eastvale,CA,"eastvale,CA",06,21230,Eastvale city,68539.0,141827.0,615300.0,13178.0,12377.0,4098.0,1555.0,0.022687812778126322,0.24037409358175638
Gaithersburg,MD,"gaithersburg,MD",24,31175,Gaithersburg city,68827.0,98089.0,427400.0,12924.0,13379.0,7989.0,2397.0,0.034826448922661166,0.31045955802228775
Albany,GA,"albany,GA",13,01052,Albany city,70748.0,40036.0,101200.0,11479.0,5353.0,2659.0,3218.0,0.04548538474585854,0.11324701758353593
East Orange,NJ,"east orange,NJ",34,19390,East Orange city,68918.0,54520.0,244100.0,6581.0,7055.0,2492.0,4271.0,0.061972198845004205,0.1385269450651499
Noblesville,IN,"noblesville,IN",18,54180,Noblesville city,68885.0,89258.0,244900.0,18232.0,15082.0,5198.0,1463.0,0.021238295710241707,0.29440371633882556
Lakeville,MN,"lakeville,MN",27,35180,Lakeville city,69026.0,119970.0,342100.0,20571.0,15380.0,4393.0,1089.0,0.015776663865789704,0.286457276968099
Eau Claire,WI,"eau claire,WI",55,22300,Eau Claire city,69030.0,60562.0,178000.0,15965.0,9646.0,3261.0,1554.0,0.02251195132551065,0.18697667680718527
Gary,IN,"gary,IN",18,27000,Gary city,69739.0,34085.0,70600.0,13635.0,4139.0,1847.0,3400.0,0.048753208391287516,0.08583432512654325
St Cloud,MN,"st cloud,MN",,,,,,,,,,,,
Tulare,CA,"tulare,CA",06,80644,Tulare city,68395.0,62050.0,245900.0,11304.0,2596.0,739.0,2184.0,0.03193215878353681,0.04876087433291907
Eagan,MN,"eagan,MN",27,17288,Eagan city,68205.0,98503.0,312100.0,19663.0,15902.0,6599.0,1741.0,0.025525987830804193,0.329902499816729
West Des Moines,IA,"west des moines,IA",19,83910,West Des Moines city,67640.0,76564.0,239200.0,18012.0,16472.0,6284.0,1089.0,0.016099940863394443,0.336428149024246
Union City,NJ,"union city,NJ",34,74630,Union City city,67903.0,53177.0,382200.0,4807.0,7267.0,2617.0,2778.0,0.04091129994256513,0.14556057906130804
Palo Alto,CA,"palo alto,CA",06,55282,Palo Alto city,68624.0,194782.0,2000001.0,14538.0,13515.0,14653.0,1231.0,0.017938330613196548,0.4104686407087899
Portland,ME,"portland,ME",23,60545,Portland city,68063.0,66109.0,341700.0,14602.0,17396.0,8377.0,1646.0,0.024183477072712047,0.37866388493013825
Franklin,NJ,"franklin,NJ",,,,,,,,,,,,
Yorba Linda,CA,"yorba linda,CA",06,86832,Yorba Linda city,68319.0,137011.0,884900.0,18838.0,15697.0,7346.0,1488.0,0.021780178281298027,0.3372853818117947
Jackson,TN,"jackson,TN",47,37640,Jackson city,67753.0,44778.0,149000.0,13645.0,7020.0,3208.0,2653.0,0.039156937700175636,0.1509601050875976
Weston,FL,"weston,FL",12,76582,Weston city,68148.0,122929.0,528800.0,15548.0,15630.0,8743.0,1475.0,0.021644068791453894,0.35764806010447847
Palatine,IL,"palatine,IL",,,,,,,,,,,,
Ankeny,IA,"ankeny,IA",19,02305,Ankeny city,66346.0,92959.0,248400.0,18368.0,15175.0,4685.0,951.0,0.014333946281614567,0.2993398245561149
Skokie,IL,"skokie,IL",,,,,,,,,,,,
Haverhill,MA,"haverhill,MA",25,29405,Haverhill city,67093.0,75130.0,347000.0,15215.0,9151.0,3440.0,2607.0,0.03885651260191078,0.18766488307274976
San Marcos,TX,"san marcos,TX",48,65600,San Marcos city,64812.0,42500.0,201200.0,6742.0,6970.0,2810.0,2952.0,0.04554712090353638,0.150897981855212
Sammamish,WA,"sammamish,WA",53,61115,Sammamish city,66532.0,195648.0,939600.0,18546.0,17686.0,12186.0,880.0,0.013226717970300006,0.44898695364636565
Waterloo,IA,"waterloo,IA",19,82425,Waterloo city,67695.0,49430.0,122300.0,17384.0,7167.0,2119.0,2313.0,0.034167959228894304,0.13717408966688824
Shawnee,KS,"shawnee,KS",20,64500,Shawnee city,67021.0,93835.0,266800.0,18632.0,14646.0,6340.0,1244.0,0.01856134644365199,0.3131257367093896
Lynwood,CA,"lynwood,CA",06,44574,Lynwood city,67497.0,61612.0,449300.0,7307.0,2449.0,720.0,2938.0,0.043527860497503595,0.04695023482525149
Georgetown,TX,"georgetown,TX",48,29336,Georgetown city,66514.0,80416.0,304000.0,19234.0,12933.0,6597.0,1777.0,0.02671618005231981,0.2936223952852031
Rockville,MD,"rockville,MD",24,67675,Rockville city,67095.0,116031.0,554800.0,14645.0,13461.0,10800.0,1333.0,0.019867352261718457,0.3615917728593785
Middletown,NJ,"middletown,NJ",,,,,,,,,,,,
Schenectady,NY,"schenectady,NY",36,65508,Schenectady city,66809.0,50237.0,118300.0,12030.0,6290.0,2844.0,3331.0,0.04985855199149815,0.13671810684189256
Old Bridge,NJ,"old bridge,NJ",34,54690,Old Bridge CDP,28252.0,100258.0,377400.0,7781.0,5344.0,2163.0,1064.0,0.03766105054509415,0.2657157015432536
Davis,CA,"davis,CA",06,18100,Davis city,67208.0,81231.0,697900.0,11124.0,11617.0,7451.0,2213.0,0.032927627663373406,0.28371622425901677
Delray Beach,FL,"delray beach,FL",12,17100,Delray Beach city,66434.0,69804.0,320300.0,18536.0,13445.0,4992.0,1961.0,0.02951801788240961,0.27752355721467925
Oshkosh,WI,"oshkosh,WI",55,60500,Oshkosh city,66694.0,54397.0,139900.0,14733.0,8244.0,2542.0,1078.0,0.016163373017063005,0.16172369328575284
Kenner,LA,"kenner,LA",22,39475,Kenner city,66411.0,58419.0,196300.0,15402.0,8869.0,3241.0,1938.0,0.02918191263495505,0.18234930960232493
Ames,IA,"ames,IA",19,01855,Ames city,65522.0,54339.0,222900.0,10448.0,9564.0,5126.0,2527.0,0.03856719880345533,0.22419950550959983
Lodi,CA,"lodi,CA",06,42202,Lodi city,66107.0,70302.0,368500.0,12055.0,6336.0,2300.0,3100.0,0.046893672379626966,0.13063669505498662
Malden,MA,"malden,MA",25,37875,Malden city,65602.0,77119.0,491300.0,10678.0,11875.0,6016.0,2527.0,0.03852016706807719,0.2727203438919545
Novi,MI,"novi,MI",26,59440,Novi city,65369.0,100311.0,336000.0,17516.0,14617.0,10013.0,1575.0,0.024093989505729014,0.37678410255625755
Madera,CA,"madera,CA",06,45022,Madera city,66173.0,53777.0,255500.0,8750.0,3203.0,817.0,3485.0,0.05266498420806069,0.060749852658939445
South San Francisco,CA,"south san francisco,CA",06,73262,South San Francisco city,66331.0,112818.0,965300.0,13548.0,13467.0,3387.0,1035.0,0.015603563944460358,0.25408933982602405
Gloucester,NJ,"gloucester,NJ",,,,,,,,,,,,
West Bloomfield,MI,"west bloomfield,MI",,,,,,,,,,,,
Alpharetta,GA,"alpharetta,GA",13,01696,Alpharetta city,65187.0,133920.0,469800.0,15996.0,18058.0,9610.0,1719.0,0.02637028855446638,0.424440455919125
Janesville,WI,"janesville,WI",55,37825,Janesville city,65506.0,63259.0,160300.0,18378.0,8066.0,2966.0,1658.0,0.025310658565627576,0.1684120538576619
Grand Junction,CO,"grand junction,CO",08,31660,Grand Junction city,65067.0,58892.0,271100.0,17025.0,10274.0,3535.0,1705.0,0.026203759202053267,0.21222739637604315
Victoria,TX,"victoria,TX",48,75428,Victoria city,65643.0,59010.0,157500.0,14699.0,5804.0,1842.0,1510.0,0.023003214356443185,0.11647852779428118
Utica,NY,"utica,NY",36,76540,Utica city,64723.0,43509.0,106000.0,12345.0,4911.0,2194.0,2060.0,0.03182794369853066,0.10977550484371862
Waltham,MA,"waltham,MA",25,72600,Waltham city,64655.0,103498.0,602200.0,12411.0,12701.0,8339.0,1358.0,0.02100378934343825,0.3254195344520919
Lorain,OH,"lorain,OH",39,44856,Lorain city,65051.0,42201.0,97000.0,14535.0,3778.0,1305.0,1879.0,0.028885028669812917,0.07813869118076586
Muncie,IN,"muncie,IN",18,51876,Muncie city,65571.0,36661.0,78100.0,13003.0,5248.0,2869.0,2710.0,0.041329246160650285,0.12378948010553446
Pflugerville,TX,"pflugerville,TX",48,57176,Pflugerville city,64007.0,98938.0,273400.0,16894.0,11966.0,3674.0,1788.0,0.027934444670114206,0.2443482744074867
Cheyenne,WY,"cheyenne,WY",56,13900,Cheyenne city,64610.0,70705.0,241100.0,19225.0,8812.0,4182.0,1287.0,0.019919517102615695,0.2011143785791673
Idaho Falls,ID,"idaho falls,ID",16,39700,Idaho Falls city,64399.0,57412.0,204600.0,14823.0,8028.0,2588.0,1244.0,0.019317070140840695,0.16484728023727077
North Little Rock,AR,"north little rock,AR",05,50450,North Little Rock city,64444.0,45590.0,149200.0,13402.0,7749.0,3923.0,2270.0,0.03522438085779902,0.1811184904723481
Laguna Niguel,CA,"laguna niguel,CA",06,39248,Laguna Niguel city,64608.0,125495.0,909500.0,17000.0,15781.0,7212.0,2055.0,0.03180720653789004,0.3558847201584943
Burnsville,MN,"burnsville,MN",27,08794,Burnsville city,63926.0,79059.0,275500.0,16942.0,11771.0,4013.0,1924.0,0.030097300003128616,0.2469104902543566
San Clemente,CA,"san clemente,CA",06,65084,San Clemente city,64600.0,123090.0,975300.0,15627.0,13890.0,6865.0,1553.0,0.024040247678018576,0.32128482972136224
Brentwood,CA,"brentwood,CA",06,08142,Brentwood city,63618.0,125152.0,634700.0,16450.0,10675.0,3532.0,2024.0,0.03181489515545915,0.22331730013518186
Eden Prairie,MN,"eden prairie,MN",27,18116,Eden Prairie city,64048.0,120170.0,383300.0,18891.0,17695.0,7955.0,1365.0,0.021312140894329253,0.40048088933300025
Bellevue,NE,"bellevue,NE",31,03950,Bellevue city,62888.0,73534.0,179300.0,15446.0,8638.0,4372.0,1169.0,0.01858860195903829,0.20687571555781706
Conway,AR,"conway,AR",05,15190,Conway city,63746.0,48104.0,195800.0,11029.0,8802.0,4551.0,1054.0,0.016534370784049197,0.20947196686850938
West Hartford,CT,"west hartford,CT",09,82660,West Hartford CDP,64034.0,111997.0,336500.0,17969.0,14018.0,9133.0,1486.0,0.023206421588531093,0.36154230565012335
Greenwood,IN,"greenwood,IN",18,29898,Greenwood city,62914.0,71159.0,181700.0,15396.0,8435.0,3556.0,851.0,0.013526401118987825,0.19059350859903995
Lakewood,WA,"lakewood,WA",53,38038,Lakewood city,62972.0,60534.0,331500.0,11111.0,7054.0,2137.0,1647.0,0.026154481356793494,0.14595375722543352
Coon Rapids,MN,"coon rapids,MN",27,13114,Coon Rapids city,63269.0,79110.0,228900.0,18186.0,7918.0,2495.0,1583.0,0.025020152049186804,0.16458297112329892
Ocala,FL,"ocala,FL",12,50750,Ocala city,62351.0,46841.0,154300.0,12172.0,7521.0,3204.0,2337.0,0.0374813555516351,0.17201007201167584
Greenwich,CT,"greenwich,CT",09,33690,Greenwich CDP,13978.0,127123.0,1237000.0,2851.0,3258.0,2307.0,513.0,0.03670052940334812,0.39812562598368867
Taylor,MI,"taylor,MI",26,79000,Taylor city,63071.0,55358.0,116600.0,15731.0,5038.0,1345.0,2189.0,0.0347069176007991,0.10120340568565585
Hamilton,OH,"hamilton,OH",39,33012,Hamilton city,63127.0,50034.0,113500.0,13479.0,4909.0,1569.0,1936.0,0.03066833526066501,0.10261853089803095
Millcreek,UT,"millcreek,UT",49,50150,Millcreek city,63430.0,81577.0,431100.0,15389.0,13575.0,6143.0,1365.0,0.02151978559041463,0.31086236796468547
North Bergen,NJ,"north bergen,NJ",,,,,,,,,,,,
Dearborn Heights,MI,"dearborn heights,MI",26,21020,Dearborn Heights city,62334.0,55190.0,134800.0,15511.0,6497.0,2912.0,2185.0,0.03505310103635255,0.15094490968011037
Brookline,MA,"brookline,MA",25,09210,Brookline CDP,62620.0,122356.0,1055400.0,12918.0,11780.0,11680.0,1337.0,0.02135100606834877,0.37464068987543914
La Habra,CA,"la habra,CA",06,39290,La Habra city,63287.0,88002.0,600400.0,11526.0,8029.0,2813.0,2449.0,0.03869673076619211,0.17131480398818083
Santa Cruz,CA,"santa cruz,CA",06,69112,Santa Cruz city,62714.0,96217.0,933000.0,10130.0,9867.0,6312.0,2492.0,0.0397359441273081,0.25798067417163634
Council Bluffs,IA,"council bluffs,IA",19,16860,Council Bluffs city,62617.0,57683.0,131000.0,16058.0,5649.0,2281.0,1541.0,0.02460993021064567,0.12664292444543815
Moore,OK,"moore,OK",40,49200,Moore city,62633.0,68562.0,154100.0,16406.0,8025.0,2715.0,1358.0,0.02168186099979244,0.1714751009851037
Bossier City,LA,"bossier city,LA",22,08920,Bossier City city,63168.0,50027.0,165600.0,12973.0,6324.0,2872.0,1895.0,0.02999936676798379,0.14558004052684903
Montebello,CA,"montebello,CA",06,48816,Montebello city,62828.0,66584.0,557400.0,8448.0,6349.0,1793.0,2235.0,0.03557331126249443,0.12959190169987903
Porterville,CA,"porterville,CA",06,58240,Porterville city,62164.0,48955.0,208400.0,9721.0,3411.0,1029.0,3573.0,0.05747699633228235,0.0714239752911653
Port Orange,FL,"port orange,FL",12,58575,Port Orange city,62197.0,58530.0,222500.0,19511.0,8841.0,3060.0,1414.0,0.022734215476630706,0.19134363393732817
Rowlett,TX,"rowlett,TX",48,63572,Rowlett city,62606.0,102965.0,256500.0,17117.0,10776.0,3655.0,1447.0,0.02311280069002971,0.23050506341245247
Commerce City,CO,"commerce city,CO",08,16495,Commerce City city,61516.0,87354.0,364600.0,14660.0,6485.0,2714.0,1387.0,0.022546979647571363,0.14953833149099421
Revere,MA,"revere,MA",25,56585,Revere city,60720.0,73041.0,431200.0,10998.0,7213.0,2866.0,2482.0,0.040876152832674574,0.16599143610013176
Pico Rivera,CA,"pico rivera,CA",06,56924,Pico Rivera city,62383.0,78056.0,490300.0,11760.0,4370.0,1185.0,1588.0,0.02545565298238302,0.08904669541381466
Encinitas,CA,"encinitas,CA",06,22678,Encinitas city,62140.0,132276.0,1096400.0,15255.0,16512.0,7096.0,1532.0,0.024654007080785325,0.3799163179916318
Chapel Hill,NC,"chapel hill,NC",37,11800,Chapel Hill town,60920.0,77037.0,454300.0,9919.0,9332.0,7249.0,1742.0,0.02859487852921865,0.27217662508207485
Springfield,OR,"springfield,OR",41,69600,Springfield city,62138.0,54503.0,250800.0,13444.0,6165.0,1863.0,2317.0,0.037287971933438475,0.12919630499855161
Hendersonville,TN,"hendersonville,TN",47,33280,Hendersonville city,60628.0,78067.0,304200.0,17008.0,10900.0,4746.0,1700.0,0.02803984957445405,0.2580655802599459
Wellington,FL,"wellington,FL",,,,,,,,,,,,
Pontiac,MI,"pontiac,MI",26,65440,Pontiac city,61498.0,36214.0,78900.0,10559.0,3904.0,1353.0,3112.0,0.05060327165111061,0.08548245471397443
Fairfield,CT,"fairfield,CT",,,,,,,,,,,,
Huntersville,NC,"huntersville,NC",37,33120,Huntersville town,60166.0,102335.0,332600.0,16394.0,14402.0,6645.0,1206.0,0.0200445434298441,0.3498155104211681
San Rafael,CA,"san rafael,CA",06,68364,San Rafael city,61158.0,104521.0,1037200.0,12038.0,12954.0,5703.0,1626.0,0.026586873344452075,0.3050622976552536
Plymouth,MA,"plymouth,MA",25,54275,Plymouth CDP,7198.0,68552.0,358800.0,1932.0,1453.0,550.0,284.0,0.03945540427896638,0.2782717421505974
Irvington,NJ,"irvington,NJ",,,,,,,,,,,,
Hamden,CT,"hamden,CT",,,,,,,,,,,,
La Mesa,CA,"la mesa,CA",06,40004,La Mesa city,61040.0,75616.0,600000.0,10861.0,10497.0,4154.0,2359.0,0.03864678899082569,0.2400229357798165
Monterey Park,CA,"monterey park,CA",06,48914,Monterey Park city,61153.0,68497.0,667300.0,10281.0,10524.0,3580.0,1772.0,0.028976501561656827,0.23063463771196835
Sanford,FL,"sanford,FL",12,63650,Sanford city,60215.0,55428.0,196100.0,11888.0,7428.0,2381.0,1811.0,0.030075562567466577,0.1628996097317944
Jupiter,FL,"jupiter,FL",12,35875,Jupiter town,60629.0,94121.0,423100.0,19230.0,13448.0,5523.0,1388.0,0.022893334872750665,0.3129030661894473
Woodland,CA,"woodland,CA",06,86328,Woodland city,60977.0,78279.0,404400.0,11397.0,6770.0,2827.0,1346.0,0.022073896715154893,0.15738721157157617
Euless,TX,"euless,TX",48,24768,Euless city,60134.0,69912.0,235100.0,9861.0,9641.0,3903.0,1683.0,0.0279874945954036,0.22523031895433532
Gardena,CA,"gardena,CA",06,28168,Gardena city,60917.0,68413.0,562400.0,10041.0,8330.0,2219.0,1686.0,0.02767700313541376,0.1731700510530722
Marietta,GA,"marietta,GA",13,49756,Marietta city,60962.0,62585.0,330700.0,11167.0,12052.0,4550.0,1391.0,0.022817492864407336,0.2723335848561399
Meriden,CT,"meriden,CT",09,46450,Meriden city,60790.0,59792.0,175700.0,14692.0,5321.0,2338.0,2788.0,0.04586280638262872,0.12599111696002632
Bristol,CT,"bristol,CT",09,08420,Bristol city,60733.0,73604.0,207400.0,15726.0,7534.0,3472.0,2025.0,0.0333426637906904,0.1812194358915252
Piscataway,NJ,"piscataway,NJ",,,,,,,,,,,,
Vineland,NJ,"vineland,NJ",34,76070,Vineland city,61442.0,60018.0,174100.0,14747.0,5819.0,2358.0,2444.0,0.03977735099768888,0.1330848605188633
Des Plaines,IL,"des plaines,IL",17,19642,Des Plaines city,60413.0,79453.0,273300.0,17745.0,10896.0,4585.0,1537.0,0.025441544038534752,0.25625279327297107
Richland,WA,"richland,WA",53,58235,Richland city,59718.0,83066.0,311000.0,15112.0,10422.0,4497.0,1393.0,0.02332630027797314,0.24982417361599518
Taylorsville,UT,"taylorsville,UT",49,75360,Taylorsville city,60295.0,73325.0,291500.0,14077.0,6700.0,1795.0,1577.0,0.026154739198938553,0.14089062111286177
Great Falls,MT,"great falls,MT",30,32800,Great Falls city,60381.0,53126.0,190300.0,16664.0,7397.0,2992.0,1066.0,0.017654560209337374,0.1720574352859343
Hoboken,NJ,"hoboken,NJ",34,32250,Hoboken city,59369.0,160890.0,777600.0,9802.0,21869.0,9794.0,1466.0,0.02469302161060486,0.5333254728898921
Cupertino,CA,"cupertino,CA",06,17610,Cupertino city,60681.0,199778.0,2000001.0,12746.0,13725.0,14236.0,735.0,0.012112522865476838,0.4607867371994529
West Allis,WI,"west allis,WI",55,85300,West Allis city,60220.0,58738.0,155700.0,14442.0,8607.0,2269.0,1401.0,0.02326469611424776,0.18060445034872136
North Miami,FL,"north miami,FL",12,49450,North Miami city,60449.0,44283.0,250200.0,8910.0,5448.0,2049.0,2097.0,0.03469040017204586,0.12402190276100515
Owensboro,KY,"owensboro,KY",21,58620,Owensboro city,59839.0,47411.0,131600.0,14129.0,6347.0,2890.0,1220.0,0.020388041244004746,0.15436421063186218
Youngstown,OH,"youngstown,OH",39,88000,Youngstown city,61274.0,31020.0,48600.0,14268.0,4144.0,1271.0,3658.0,0.05969905669615171,0.08837353526781343
Santee,CA,"santee,CA",06,70224,Santee city,59679.0,92848.0,523100.0,14906.0,8835.0,2709.0,1829.0,0.030647296368906986,0.1934348765897552
Caldwell,ID,"caldwell,ID",16,12250,Caldwell city,58872.0,59795.0,218100.0,12296.0,4374.0,827.0,1641.0,0.027874031797798612,0.08834420437559451
Corvallis,OR,"corvallis,OR",41,15800,Corvallis city,59407.0,58315.0,387200.0,9788.0,9660.0,5284.0,2323.0,0.03910313599407477,0.25155284730755634
Petaluma,CA,"petaluma,CA",06,56784,Petaluma city,60050.0,100379.0,697700.0,14434.0,11289.0,4347.0,1551.0,0.025828476269775188,0.2603830141548709
Union,NJ,"union,NJ",34,74478,Union CDP,2848.0,100750.0,375900.0,767.0,679.0,260.0,316.0,0.11095505617977527,0.3297050561797753
Manchester,CT,"manchester,CT",09,44690,Manchester CDP,36832.0,66637.0,170700.0,8615.0,4449.0,2863.0,1009.0,0.027394656820156387,0.19852302345786274
Dubuque,IA,"dubuque,IA",19,22395,Dubuque city,59379.0,58691.0,155700.0,16145.0,8514.0,3627.0,1590.0,0.026777143434547568,0.20446622543323398
Medford,MA,"medford,MA",25,39835,Medford city,60708.0,107853.0,588100.0,13502.0,13220.0,8062.0,1646.0,0.02711339526915728,0.3505633524411939
Kokomo,IN,"kokomo,IN",18,40392,Kokomo city,59263.0,51450.0,96400.0,17211.0,4854.0,2227.0,1618.0,0.027302026559573426,0.11948433255150769
White Plains,NY,"white plains,NY",36,81677,White Plains city,59452.0,104849.0,559100.0,12583.0,10457.0,8193.0,1889.0,0.031773531588508375,0.31369844580501915
Gilroy,CA,"gilroy,CA",06,29504,Gilroy city,58802.0,116206.0,778300.0,10999.0,6724.0,2899.0,1647.0,0.028009251386007277,0.16365089622801945
Queen Creek,AZ,"queen creek,AZ",04,58150,Queen Creek town,57728.0,111743.0,407800.0,15749.0,9690.0,3818.0,1491.0,0.025828021064301553,0.2339939024390244
Taunton,MA,"taunton,MA",25,69170,Taunton city,59076.0,66787.0,313300.0,14689.0,6562.0,2256.0,1652.0,0.027963978603832353,0.14926535310447558
Leander,TX,"leander,TX",48,42016,Leander city,57696.0,117090.0,335200.0,14671.0,10737.0,4766.0,1262.0,0.021873266777592902,0.26870146977260123
Stonecrest,GA,"stonecrest,GA",13,73784,Stonecrest city,58602.0,57226.0,147000.0,9961.0,7132.0,3326.0,2590.0,0.04419644380737859,0.17845807310330705
Palm Beach Gardens,FL,"palm beach gardens,FL",12,54075,Palm Beach Gardens city,58482.0,99734.0,414300.0,18902.0,14491.0,6395.0,843.0,0.01441469170001026,0.35713552888068123
Hempstead,NY,"hempstead,NY",,,,,,,,,,,,
Grand Forks,ND,"grand forks,ND",38,32060,Grand Forks city,58867.0,53611.0,215900.0,11248.0,8387.0,2812.0,1397.0,0.023731462449250004,0.19024241085837565
Casper,WY,"casper,WY",56,13150,Casper city,58547.0,61657.0,215400.0,17115.0,6839.0,3039.0,1144.0,0.019539856867132388,0.1687191487181239
St Cloud,FL,"st cloud,FL",,,,,,,,,,,,
St Clair Shores,MI,"st clair shores,MI",,,,,,,,,,,,
